sem_bge,comp_bge,exp_bge,form_bge,sem_v2,skills_raw,edu_gap,edu_domain_compat,exp_domain_ratio,label
0.77182,0.1333,0.5,0.5,0.77182,0.1333,0.0,1.0,0.2,0.35
0.792524,0.1,0.5,0.5,0.792524,0.1,0.0,1.0,0.15,0.6848
0.823428,0.1,0.5,0.5,0.823428,0.1,0.0,1.0,0.15,0.722
0.734253,0.1667,0.5,0.5,0.734253,0.1667,0.0,1.0,0.25,0.7689
0.806392,0.0667,0.5,0.5,0.806392,0.0667,0.0,1.0,0.1001,0.5697
0.805379,0.0667,0.5,0.5,0.805379,0.0667,0.0,1.0,0.1001,0.3659
0.682205,0.0667,0.5,0.5,0.682205,0.0667,0.0,1.0,0.1001,0.3076
0.787975,0.4,0.5,0.5,0.787975,0.4,0.0,1.0,0.6,0.7129
0.793125,0.1,0.5,0.5,0.793125,0.1,0.0,0.45,0.15,0.6235
0.8165,0.1333,0.5,0.5,0.8165,0.1333,0.0,1.0,0.2,0.6023
0.825366,0.1333,0.5,0.5,0.825366,0.1333,0.0,1.0,0.2,0.7288
0.802893,0.1034,0.5,0.5,0.802893,0.1034,0.0,1.0,0.1551,0.544
0.800338,0.1379,0.5,0.5,0.800338,0.1379,0.0,1.0,0.2068,0.316
0.75994,0.1034,0.5,0.5,0.75994,0.1034,0.0,1.0,0.1551,0.1971
0.754175,0.069,0.5,0.5,0.754175,0.069,0.0,1.0,0.1035,0.2305
0.864063,0.1379,0.5,0.5,0.864063,0.1379,0.0,0.45,0.2068,0.6295
0.807047,0.1379,0.5,0.5,0.807047,0.1379,0.0,1.0,0.2068,0.3795
0.78498,0.1034,0.5,0.5,0.78498,0.1034,0.0,1.0,0.1551,0.1344
0.77467,0.069,0.5,0.5,0.77467,0.069,0.0,1.0,0.1035,0.1344
0.807371,0.0345,0.5,0.5,0.807371,0.0345,0.0,1.0,0.0518,0.4414
0.772188,0.1034,0.5,0.5,0.772188,0.1034,0.0,1.0,0.1551,0.3339
0.767927,0.0345,0.5,0.5,0.767927,0.0345,0.0,0.45,0.0518,0.171
0.772381,0.1379,0.5,0.5,0.772381,0.1379,0.0,0.45,0.2068,0.5383
0.78518,0.069,0.5,0.5,0.78518,0.069,0.0,1.0,0.1035,0.1995
0.773055,0.069,0.5,0.5,0.773055,0.069,0.0,1.0,0.1035,0.3567
0.809542,0.0345,0.5,0.5,0.809542,0.0345,0.0,1.0,0.0518,0.1995
0.760765,0.069,0.5,0.5,0.760765,0.069,0.0,1.0,0.1035,0.2134
0.767007,0.1034,0.5,0.5,0.767007,0.1034,0.0,1.0,0.1551,0.3624
0.775212,0.1379,0.5,0.5,0.775212,0.1379,0.0,1.0,0.2068,0.4422
0.813639,0.1724,0.5,0.5,0.813639,0.1724,0.0,1.0,0.2586,0.4047
0.743045,0.1034,0.5,0.5,0.743045,0.1034,0.0,1.0,0.1551,0.2142
0.757426,0.1034,0.5,0.5,0.757426,0.1034,0.0,1.0,0.1551,0.2679
0.798268,0.1034,0.5,0.5,0.798268,0.1034,0.0,1.0,0.1551,0.3567
0.761604,0.069,0.5,0.5,0.761604,0.069,0.0,1.0,0.1035,0.4528
0.767538,0.1724,0.5,0.5,0.767538,0.1724,0.0,1.0,0.2586,0.4422
0.744325,0.0345,0.5,0.5,0.744325,0.0345,0.0,1.0,0.0518,0.5212
0.744664,0.0345,0.5,0.5,0.744664,0.0345,0.0,1.0,0.0518,0.1034
0.766772,0.069,0.5,0.5,0.766772,0.069,0.0,1.0,0.1035,0.2826
0.773961,0.069,0.5,0.5,0.773961,0.069,0.0,0.45,0.1035,0.1971
0.775377,0.0345,0.5,0.5,0.775377,0.0345,0.0,0.8,0.0518,0.7264
0.722295,0.069,0.5,0.5,0.722295,0.069,0.0,1.0,0.1035,0.5
0.753127,0.069,0.5,0.5,0.753127,0.069,0.0,1.0,0.1035,0.3624
0.76152,0.069,0.5,0.5,0.76152,0.069,0.0,1.0,0.1035,0.123
0.741416,0.1379,0.5,0.5,0.741416,0.1379,0.0,1.0,0.2068,0.4251
0.723274,0.069,0.5,0.5,0.723274,0.069,0.0,0.8,0.1035,0.2223
0.798237,0.0345,0.5,0.5,0.798237,0.0345,0.0,1.0,0.0518,0.4023
0.733135,0.1724,0.5,0.5,0.733135,0.1724,0.0,1.0,0.2586,0.2142
0.738668,0.1034,0.5,0.5,0.738668,0.1034,0.0,1.0,0.1551,0.2223
0.776575,0.1034,0.5,0.5,0.776575,0.1034,0.0,1.0,0.1551,0.4308
0.789488,0.1034,0.5,0.5,0.789488,0.1034,0.0,1.0,0.1551,0.2972
0.740627,0.069,0.5,0.5,0.740627,0.069,0.0,1.0,0.1035,0.5472
0.79128,0.1034,0.5,0.5,0.79128,0.1034,0.0,1.0,0.1551,0.3274
0.777076,0.1724,0.5,0.5,0.777076,0.1724,0.0,0.45,0.2586,0.7036
0.761467,0.069,0.5,0.5,0.761467,0.069,0.0,1.0,0.1035,0.373
0.740056,0.069,0.5,0.5,0.740056,0.069,0.0,1.0,0.1035,0.487
0.745857,0.069,0.5,0.5,0.745857,0.069,0.0,1.0,0.1035,0.4959
0.744291,0.1034,0.5,0.5,0.744291,0.1034,0.0,1.0,0.1551,0.342
0.718434,0.069,0.5,0.5,0.718434,0.069,0.0,1.0,0.1035,0.1604
0.749783,0.1379,0.5,0.5,0.749783,0.1379,0.0,1.0,0.2068,0.1824
0.771623,0.0345,0.5,0.5,0.771623,0.0345,0.0,0.45,0.0518,0.2655
0.819043,0.0345,0.5,0.5,0.819043,0.0345,0.0,1.0,0.0518,0.5326
0.726763,0.069,0.5,0.5,0.726763,0.069,0.0,1.0,0.1035,0.3225
0.742337,0.0345,0.5,0.5,0.742337,0.0345,0.0,1.0,0.0518,0.3795
0.717713,0.0345,0.5,0.5,0.717713,0.0345,0.0,1.0,0.0518,0.206
0.803768,0.2069,0.5,0.5,0.803768,0.2069,0.0,1.0,0.3104,0.4422
0.750212,0.1724,0.5,0.5,0.750212,0.1724,0.0,1.0,0.2586,0.2223
0.746656,0.069,0.5,0.5,0.746656,0.069,0.0,1.0,0.1035,0.2541
0.807133,0.1724,0.5,0.5,0.807133,0.1724,0.0,1.0,0.2586,0.4422
0.77264,0.1034,0.5,0.5,0.77264,0.1034,0.0,1.0,0.1551,0.5529
0.771455,0.069,0.5,0.5,0.771455,0.069,0.0,0.45,0.1035,0.2028
0.774676,0.0345,0.5,0.5,0.774676,0.0345,0.0,1.0,0.0518,0.2932
0.753241,0.1724,0.5,0.5,0.753241,0.1724,0.0,0.45,0.2586,0.2427
0.799489,0.069,0.5,0.5,0.799489,0.069,0.0,1.0,0.1035,0.4528
0.765626,0.1034,0.5,0.5,0.765626,0.1034,0.0,1.0,0.1551,0.4275
0.810734,0.069,0.5,0.5,0.810734,0.069,0.0,1.0,0.1035,0.237
0.723396,0.0345,0.5,0.5,0.723396,0.0345,0.0,1.0,0.0518,0.5
0.778084,0.1379,0.5,0.5,0.778084,0.1379,0.0,1.0,0.2068,0.5163
0.761907,0.1379,0.5,0.5,0.761907,0.1379,0.0,1.0,0.2068,0.5106
0.746232,0.069,0.5,0.5,0.746232,0.069,0.0,1.0,0.1035,0.1971
0.809691,0.1724,0.5,0.5,0.809691,0.1724,0.0,1.0,0.2586,0.5326
0.763664,0.1379,0.5,0.5,0.763664,0.1379,0.0,1.0,0.2068,0.3624
0.844387,0.069,0.5,0.5,0.844387,0.069,0.0,0.45,0.1035,0.2972
0.783096,0.1034,0.5,0.5,0.783096,0.1034,0.0,1.0,0.1551,0.2109
0.767646,0.0,0.5,0.5,0.767646,0.0,0.0,1.0,0.0,0.373
0.787868,0.1034,0.5,0.5,0.787868,0.1034,0.0,1.0,0.1551,0.1572
0.76859,0.069,0.5,0.5,0.76859,0.069,0.0,1.0,0.1035,0.2199
0.773169,0.069,0.5,0.5,0.773169,0.069,0.0,1.0,0.1035,0.5326
0.727638,0.0345,0.5,0.5,0.727638,0.0345,0.0,1.0,0.0518,0.237
0.777711,0.1724,0.5,0.5,0.777711,0.1724,0.0,1.0,0.2586,0.4959
0.753504,0.0345,0.5,0.5,0.753504,0.0345,0.0,1.0,0.0518,0.1621
0.701569,0.0345,0.5,0.5,0.701569,0.0345,0.0,1.0,0.0518,0.0896
0.787864,0.2069,0.5,0.5,0.787864,0.2069,0.0,1.0,0.3104,0.5871
0.76041,0.1379,0.5,0.5,0.76041,0.1379,0.0,0.45,0.2068,0.2427
0.805402,0.1034,0.5,0.5,0.805402,0.1034,0.0,1.0,0.1551,0.4422
0.781537,0.0345,0.5,0.5,0.781537,0.0345,0.0,1.0,0.0518,0.3054
0.760021,0.1034,0.5,0.5,0.760021,0.1034,0.0,1.0,0.1551,0.2256
0.777281,0.1034,0.5,0.5,0.777281,0.1034,0.0,1.0,0.1551,0.1026
0.757088,0.0,0.5,0.5,0.757088,0.0,0.0,1.0,0.0,0.2028
0.782293,0.1034,0.5,0.5,0.782293,0.1034,0.0,1.0,0.1551,0.2997
0.769012,0.0345,0.5,0.5,0.769012,0.0345,0.0,1.0,0.0518,0.2663
0.770926,0.0345,0.5,0.5,0.770926,0.0345,0.0,1.0,0.0518,0.2606
0.764168,0.1034,0.5,0.5,0.764168,0.1034,0.0,0.45,0.1551,0.4194
0.791509,0.069,0.5,0.5,0.791509,0.069,0.0,1.0,0.1035,0.2435
0.702779,0.0345,0.5,0.5,0.702779,0.0345,0.0,1.0,0.0518,0.1694
0.751382,0.069,0.5,0.5,0.751382,0.069,0.0,1.0,0.1035,0.298
0.746369,0.0345,0.5,0.5,0.746369,0.0345,0.0,1.0,0.0518,0.2427
0.750913,0.1379,0.5,0.5,0.750913,0.1379,0.0,1.0,0.2068,0.522
0.789264,0.1379,0.5,0.5,0.789264,0.1379,0.0,1.0,0.2068,0.6238
0.730987,0.069,0.5,0.5,0.730987,0.069,0.0,1.0,0.1035,0.3738
0.739604,0.069,0.5,0.5,0.739604,0.069,0.0,1.0,0.1035,0.2378
0.798912,0.1379,0.5,0.5,0.798912,0.1379,0.0,1.0,0.2068,0.5106
0.786192,0.0,0.5,0.5,0.786192,0.0,0.0,1.0,0.0,0.1181
0.802931,0.1724,0.5,0.5,0.802931,0.1724,0.0,1.0,0.2586,0.5114
0.729783,0.0345,0.5,0.5,0.729783,0.0345,0.0,1.0,0.0518,0.0611
0.834569,0.0909,0.5,0.5,0.834569,0.0909,0.0,1.0,0.1363,0.2595
0.874927,0.1212,0.5,0.5,0.874927,0.1212,0.0,1.0,0.1818,0.4662
0.871374,0.0606,0.5,0.5,0.871374,0.0606,0.0,1.0,0.0909,0.2075
0.867362,0.1515,0.5,0.5,0.867362,0.1515,0.0,1.0,0.2273,0.6456
0.779076,0.0606,0.5,0.5,0.779076,0.0606,0.0,1.0,0.0909,0.3404
0.840576,0.0,0.5,0.5,0.840576,0.0,0.0,1.0,0.0,0.334
0.798013,0.1212,0.5,0.5,0.798013,0.1212,0.0,1.0,0.1818,0.2124
0.841943,0.1212,0.5,0.5,0.841943,0.1212,0.0,1.0,0.1818,0.4163
0.812252,0.0909,0.5,0.5,0.812252,0.0909,0.0,1.0,0.1363,0.3481
0.83484,0.1212,0.5,0.5,0.83484,0.1212,0.0,1.0,0.1818,0.4782
0.801679,0.1818,0.5,0.5,0.801679,0.1818,0.0,1.0,0.2727,0.5127
0.786548,0.1212,0.5,0.5,0.786548,0.1212,0.0,1.0,0.1818,0.4339
0.750345,0.1515,0.5,0.5,0.750345,0.1515,0.0,1.0,0.2273,0.3847
0.796025,0.1212,0.5,0.5,0.796025,0.1212,0.0,1.0,0.1818,0.308
0.866315,0.0909,0.5,0.5,0.866315,0.0909,0.0,1.0,0.1363,0.3523
0.818063,0.1212,0.5,0.5,0.818063,0.1212,0.0,1.0,0.1818,0.2419
0.796574,0.1212,0.5,0.5,0.796574,0.1212,0.0,1.0,0.1818,0.1294
0.839324,0.0606,0.5,0.5,0.839324,0.0606,0.0,1.0,0.0909,0.3896
0.791977,0.0909,0.5,0.5,0.791977,0.0909,0.0,1.0,0.1363,0.6013
0.833262,0.1212,0.5,0.5,0.833262,0.1212,0.0,1.0,0.1818,0.3207
0.783896,0.0909,0.5,0.5,0.783896,0.0909,0.0,1.0,0.1363,0.1779
0.812111,0.1818,0.5,0.5,0.812111,0.1818,0.0,1.0,0.2727,0.3748
0.817337,0.2121,0.5,0.5,0.817337,0.2121,0.0,1.0,0.3182,0.5914
0.822409,0.0606,0.5,0.5,0.822409,0.0606,0.0,1.0,0.0909,0.4311
0.831094,0.1515,0.5,0.5,0.831094,0.1515,0.0,1.0,0.2273,0.6702
0.771418,0.1212,0.5,0.5,0.771418,0.1212,0.0,1.0,0.1818,0.4044
0.80182,0.0909,0.5,0.5,0.80182,0.0909,0.0,0.8,0.1363,0.5049
0.774981,0.0606,0.5,0.5,0.774981,0.0606,0.0,1.0,0.0909,0.1927
0.748973,0.0909,0.5,0.5,0.748973,0.0909,0.0,1.0,0.1363,0.1779
0.787882,0.0909,0.5,0.5,0.787882,0.0909,0.0,0.8,0.1363,0.121
0.780353,0.0909,0.5,0.5,0.780353,0.0909,0.0,1.0,0.1363,0.493
0.769481,0.1515,0.5,0.5,0.769481,0.1515,0.0,1.0,0.2273,0.3847
0.785998,0.0,0.5,0.5,0.785998,0.0,0.0,1.0,0.0,0.185
0.816853,0.1515,0.5,0.5,0.816853,0.1515,0.0,1.0,0.2273,0.7194
0.794352,0.0909,0.5,0.5,0.794352,0.0909,0.0,1.0,0.1363,0.3256
0.793872,0.0303,0.5,0.5,0.793872,0.0303,0.0,1.0,0.0455,0.1301
0.731565,0.0303,0.5,0.5,0.731565,0.0303,0.0,0.8,0.0455,0.0675
0.755165,0.0606,0.5,0.5,0.755165,0.0606,0.0,0.75,0.0909,0.5443
0.810818,0.0909,0.5,0.5,0.810818,0.0909,0.0,1.0,0.1363,0.4311
0.772175,0.1212,0.5,0.5,0.772175,0.1212,0.0,1.0,0.1818,0.5323
0.827503,0.0909,0.5,0.5,0.827503,0.0909,0.0,1.0,0.1363,0.3917
0.77295,0.1212,0.5,0.5,0.77295,0.1212,0.0,1.0,0.1818,0.616
0.833537,0.1212,0.5,0.5,0.833537,0.1212,0.0,1.0,0.1818,0.7342
0.804456,0.1212,0.5,0.5,0.804456,0.1212,0.0,0.8,0.1818,0.5422
0.808399,0.1212,0.5,0.5,0.808399,0.1212,0.0,1.0,0.1818,0.3797
0.774104,0.1515,0.5,0.5,0.774104,0.1515,0.0,1.0,0.2273,0.5717
0.782747,0.0303,0.5,0.5,0.782747,0.0303,0.0,1.0,0.0455,0.7883
0.806952,0.0606,0.5,0.5,0.806952,0.0606,0.0,1.0,0.0909,0.6083
0.7462,0.0909,0.5,0.5,0.7462,0.0909,0.0,1.0,0.1363,0.3699
0.767401,0.0909,0.5,0.5,0.767401,0.0909,0.0,1.0,0.1363,0.3031
0.777183,0.1212,0.5,0.5,0.777183,0.1212,0.0,1.0,0.1818,0.4191
0.717218,0.0909,0.5,0.5,0.717218,0.0909,0.0,1.0,0.1363,0.2911
0.749721,0.0909,0.5,0.5,0.749721,0.0909,0.0,1.0,0.1363,0.2961
0.774172,0.0606,0.5,0.5,0.774172,0.0606,0.0,1.0,0.0909,0.1681
0.749218,0.0606,0.5,0.5,0.749218,0.0606,0.0,1.0,0.0909,0.0506
0.847966,0.2121,0.5,0.5,0.847966,0.2121,0.0,1.0,0.3182,0.5225
0.798934,0.0909,0.5,0.5,0.798934,0.0909,0.0,1.0,0.1363,0.4065
0.760021,0.0909,0.5,0.5,0.760021,0.0909,0.0,1.0,0.1363,0.2173
0.818433,0.1212,0.5,0.5,0.818433,0.1212,0.0,1.0,0.1818,0.5619
0.7657,0.0909,0.5,0.5,0.7657,0.0909,0.0,1.0,0.1363,0.3059
0.816129,0.1818,0.5,0.5,0.816129,0.1818,0.0,1.0,0.2727,0.616
0.826707,0.1212,0.5,0.5,0.826707,0.1212,0.0,1.0,0.1818,0.6062
0.762452,0.0909,0.5,0.5,0.762452,0.0909,0.0,1.0,0.1363,0.4782
0.804835,0.0,0.5,0.5,0.804835,0.0,0.0,0.45,0.0,0.429
0.784356,0.1212,0.5,0.5,0.784356,0.1212,0.0,1.0,0.1818,0.4459
0.8074,0.1515,0.5,0.5,0.8074,0.1515,0.0,1.0,0.2273,0.616
0.775163,0.0606,0.5,0.5,0.775163,0.0606,0.0,1.0,0.0909,0.0148
0.784654,0.0909,0.5,0.5,0.784654,0.0909,0.0,1.0,0.1363,0.429
0.754759,0.0606,0.5,0.5,0.754759,0.0606,0.0,1.0,0.0909,0.3601
0.69987,0.0606,0.5,0.5,0.69987,0.0606,0.0,1.0,0.0909,0.372
0.740053,0.0606,0.5,0.5,0.740053,0.0606,0.0,1.0,0.0909,0.2173
0.76169,0.0303,0.5,0.5,0.76169,0.0303,0.0,1.0,0.0455,0.2489
0.797856,0.0909,0.5,0.5,0.797856,0.0909,0.0,0.8,0.1363,0.4655
0.753388,0.0909,0.5,0.5,0.753388,0.0909,0.0,1.0,0.1363,0.3601
0.828363,0.0303,0.5,0.5,0.828363,0.0303,0.0,1.0,0.0455,0.3523
0.769082,0.1515,0.5,0.5,0.769082,0.1515,0.0,1.0,0.2273,0.3207
0.769503,0.1212,0.5,0.5,0.769503,0.1212,0.0,0.45,0.1818,0.3896
0.751017,0.0909,0.5,0.5,0.751017,0.0909,0.0,1.0,0.1363,0.429
0.8242,0.0,0.5,0.5,0.8242,0.0,0.0,1.0,0.0,0.1667
0.774974,0.0303,0.5,0.5,0.774974,0.0303,0.0,1.0,0.0455,0.0802
0.756826,0.0909,0.5,0.5,0.756826,0.0909,0.0,1.0,0.1363,0.4142
0.779405,0.0606,0.5,0.5,0.779405,0.0606,0.0,1.0,0.0909,0.3572
0.737572,0.0606,0.5,0.5,0.737572,0.0606,0.0,1.0,0.0909,0.1779
0.772843,0.1515,0.5,0.5,0.772843,0.1515,0.0,1.0,0.2273,0.3354
0.818272,0.0909,0.5,0.5,0.818272,0.0909,0.0,1.0,0.1363,0.6181
0.808334,0.0606,0.5,0.5,0.808334,0.0606,0.0,1.0,0.0909,0.4733
0.774792,0.0909,0.5,0.5,0.774792,0.0909,0.0,1.0,0.1363,0.4437
0.791951,0.1212,0.5,0.5,0.791951,0.1212,0.0,1.0,0.1818,0.1779
0.785331,0.0606,0.5,0.5,0.785331,0.0606,0.0,1.0,0.0909,0.3945
0.812364,0.0909,0.5,0.5,0.812364,0.0909,0.0,1.0,0.1363,0.3242
0.724875,0.0303,0.5,0.5,0.724875,0.0303,0.0,1.0,0.0455,0.1153
0.753797,0.0909,0.5,0.5,0.753797,0.0909,0.0,1.0,0.1363,0.2419
0.789426,0.1212,0.5,0.5,0.789426,0.1212,0.0,1.0,0.1818,0.2518
0.761395,0.0909,0.5,0.5,0.761395,0.0909,0.0,1.0,0.1363,0.301
0.818701,0.0303,0.5,0.5,0.818701,0.0303,0.0,1.0,0.0455,0.1491
0.758259,0.0606,0.5,0.5,0.758259,0.0606,0.0,1.0,0.0909,0.1751
0.73296,0.0606,0.5,0.5,0.73296,0.0606,0.0,1.0,0.0909,0.1779
0.821856,0.0909,0.5,0.5,0.821856,0.0909,0.0,1.0,0.1363,0.1779
0.742014,0.0606,0.5,0.5,0.742014,0.0606,0.0,0.45,0.0909,0.4388
0.771125,0.0909,0.5,0.5,0.771125,0.0909,0.0,1.0,0.1363,0.5127
0.74892,0.2121,0.5,0.5,0.74892,0.2121,0.0,1.0,0.3182,0.4409
0.817703,0.1212,0.5,0.5,0.817703,0.1212,0.0,1.0,0.1818,0.4733
0.726345,0.0909,0.5,0.5,0.726345,0.0909,0.0,1.0,0.1363,0.3354
0.794538,0.1212,0.5,0.5,0.794538,0.1212,0.0,0.8,0.1818,0.7194
0.722324,0.0909,0.5,0.5,0.722324,0.0909,0.0,1.0,0.1363,0.3305
0.837588,0.1515,0.5,0.5,0.837588,0.1515,0.0,1.0,0.2273,0.7194
0.775688,0.0909,0.5,0.5,0.775688,0.0909,0.0,1.0,0.1363,0.2419
0.747417,0.1515,0.5,0.5,0.747417,0.1515,0.0,1.0,0.2273,0.5471
0.781038,0.1212,0.5,0.5,0.781038,0.1212,0.0,0.8,0.1818,0.3305
0.796377,0.0909,0.5,0.5,0.796377,0.0909,0.0,1.0,0.1363,0.5373
0.81879,0.1515,0.5,0.5,0.81879,0.1515,0.0,1.0,0.2273,0.7932
0.75362,0.1212,0.5,0.5,0.75362,0.1212,0.0,1.0,0.1818,0.4684
0.756019,0.1212,0.5,0.5,0.756019,0.1212,0.0,1.0,0.1818,0.2518
0.775186,0.0606,0.5,0.5,0.775186,0.0606,0.0,1.0,0.0909,0.1301
0.798199,0.0606,0.5,0.5,0.798199,0.0606,0.0,1.0,0.0909,0.1779
0.751017,0.0909,0.5,0.5,0.751017,0.0909,0.0,1.0,0.1363,0.4015
